date,item,Wholesale_Pettah,Wholesale_Dambulla,Retail_Pettah,Retail_Dambulla,Retail_Narahenpita,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,is_weekend,avg_wholesale_price,avg_retail_price,price_spread,is_crisis_period
2023-03-10,Cabbage,110.0,,100.0,,160.0,2023,3,March,10,4,Friday,10,1,0,110.0,130.0,70.0,0
2023-03-13,Cabbage,110.0,,100.0,,160.0,2023,3,March,13,0,Monday,11,1,0,110.0,130.0,70.0,0
2023-03-14,Cabbage,110.0,,100.0,,160.0,2023,3,March,14,1,Tuesday,11,1,0,110.0,130.0,70.0,0
2023-03-15,Cabbage,110.0,,100.0,,160.0,2023,3,March,15,2,Wednesday,11,1,0,110.0,130.0,70.0,0
2023-03-16,Cabbage,110.0,,100.0,,160.0,2023,3,March,16,3,Thursday,11,1,0,110.0,130.0,70.0,0
2023-03-17,Cabbage,110.0,,100.0,,160.0,2023,3,March,17,4,Friday,11,1,0,110.0,130.0,70.0,0
2023-03-20,Cabbage,110.0,,100.0,,160.0,2023,3,March,20,0,Monday,12,1,0,110.0,130.0,70.0,0
2023-03-21,Cabbage,110.0,,100.0,,160.0,2023,3,March,21,1,Tuesday,12,1,0,110.0,130.0,70.0,0
2023-03-22,Cabbage,110.0,,100.0,,160.0,2023,3,March,22,2,Wednesday,12,1,0,110.0,130.0,70.0,0
2023-03-23,Cabbage,110.0,,100.0,,160.0,2023,3,March,23,3,Thursday,12,1,0,110.0,130.0,70.0,0
2023-03-24,Cabbage,110.0,,100.0,,160.0,2023,3,March,24,4,Friday,12,1,0,110.0,130.0,70.0,0
2023-03-27,Cabbage,110.0,,120.0,,160.0,2023,3,March,27,0,Monday,13,1,0,110.0,140.0,70.0,0
2023-03-28,Cabbage,110.0,,120.0,,160.0,2023,3,March,28,1,Tuesday,13,1,0,110.0,140.0,70.0,0
2023-03-29,Cabbage,110.0,,120.0,,160.0,2023,3,March,29,2,Wednesday,13,1,0,110.0,140.0,70.0,0
2023-03-30,Cabbage,110.0,,120.0,,180.0,2023,3,March,30,3,Thursday,13,1,0,110.0,150.0,70.0,0
2023-03-31,Cabbage,110.0,,100.0,,180.0,2023,3,March,31,4,Friday,13,1,0,110.0,140.0,70.0,0
2023-04-03,Cabbage,110.0,,120.0,,180.0,2023,4,April,3,0,Monday,14,2,0,110.0,150.0,70.0,0
2023-04-04,Cabbage,110.0,,120.0,,180.0,2023,4,April,4,1,Tuesday,14,2,0,110.0,150.0,70.0,0
